Genome_id	Genbank_id	Status	Population_number
PP978835	PP978835	MEM	2781
KU716094	KU716094	MEM	2781
MH371122	MH371122	MEM	2781
PQ559663	PQ559663	MEM	2781
MH513984	MH513984	REP	2782
OP434463	OP434463	REP	2783
MN444869	MN444869	REP	2784
AY500152	AY500152	MEM	2784
MG962372	MG962372	MEM	2784
MK359354	MK359354	MEM	2784
MN813700	MN813700	MEM	2784
MT498066	MT498066	REP	2785
KM463009	KM463009	MEM	2785
MH697591	MH697591	MEM	2785
MT498060	MT498060	MEM	2785
MH338234	MH338234	MEM	2785
MF919531	MF919531	MEM	2785
KM591906	KM591906	MEM	2785
MN234203	MN234203	MEM	2785
KJ192196	KJ192196	REP	2786
MN098326	MN098326	REP	2787
KR080193	KR080193	REP	2788
PP107930	PP107930	REP	2789
MK284522	MK284522	REP	2790
KM677210	KM677210	MEM	2790
AF447491	AF447491	REP	2791
OL770365	OL770365	REP	2792
MN234167	MN234167	REP	2793
KC701493	KC701493	REP	2794
MF472896	MF472896	REP	2795
MK468591	MK468591	REP	2796
OR532867	OR532867	REP	2797
OK019720	OK019720	MEM	2797
KC736071	KC736071	REP	2798
MH825706	MH825706	REP	2799
MN586042	MN586042	REP	2800
MH651180	MH651180	REP	2801
MH338238	MH338238	MEM	2801
MH000606	MH000606	MEM	2801
KX683876	KX683876	MEM	2801
KX702320	KX702320	MEM	2801
MG575420	MG575420	REP	2802
KX641263	KX641263	REP	2803
AY855346	AY855346	REP	2804
PP763568	PP763568	REP	2805
MG925344	MG925344	REP	2806
JF937108	JF937108	MEM	2806
OR475268	OR475268	MEM	2806
MW924643	MW924643	REP	2807
MZ355728	MZ355728	MEM	2807
KX619650	KX619650	MEM	2807
MZ622171	MZ622171	MEM	2807
MK524491	MK524491	MEM	2807
MH077576	MH077576	MEM	2807
MZ820090	MZ820090	MEM	2807
JN408460	JN408460	MEM	2807
MH825704	MH825704	MEM	2807
MW512573	MW512573	REP	2808
MH230876	MH230876	REP	2809
OP820463	OP820463	MEM	2809
MN585985	MN585985	MEM	2809
MH576971	MH576971	MEM	2809
PP532882	PP532882	REP	2810
JF957060	JF957060	REP	2811
MT553337	MT553337	MEM	2811
MN585979	MN585979	REP	2812
OP910133	OP910133	REP	2813
OR475253	OR475253	MEM	2813
MN119377	MN119377	MEM	2813
KY213952	KY213952	MEM	2813
OR327751	OR327751	REP	2814
ON208829	ON208829	REP	2815
MT310858	MT310858	REP	2816
KF024721	KF024721	REP	2817
MH910037	MH910037	REP	2818
MN234235	MN234235	REP	2819
MN234200	MN234200	MEM	2819
OR941552	OR941552	REP	2820
MZ983385	MZ983385	REP	2821
MN369741	MN369741	REP	2822
JN699005	JN699005	REP	2823
JF957057	JF957057	REP	2824
KC661273	KC661273	MEM	2824
MN062710	MN062710	MEM	2824
KT259047	KT259047	MEM	2824
MH590595	MH590595	MEM	2824
KT820175	KT820175	REP	2825
KF981601	KF981601	REP	2826
MK919472	MK919472	MEM	2826
MN428055	MN428055	REP	2827
PP208929	PP208929	REP	2828
MT360681	MT360681	REP	2829
KT588442	KT588442	REP	2830
MH316566	MH316566	REP	2831
GU247132	GU247132	REP	2832
MH001458	MH001458	REP	2833
KJ410132	KJ410132	REP	2834
JX899358	JX899358	MEM	2834
MH399771	MH399771	REP	2835
KX683875	KX683875	REP	2836
KM197169	KM197169	MEM	2836
MK061408	MK061408	MEM	2836
MF668269	MF668269	MEM	2836
KJ959632	KJ959632	MEM	2836
MK967395	MK967395	MEM	2836
MF919538	MF919538	MEM	2836
OM203159	OM203159	MEM	2836
KU297783	KU297783	MEM	2836
MH825701	MH825701	MEM	2836
MZ322019	MZ322019	MEM	2836
EU874396	EU874396	REP	2837
MH153800	MH153800	REP	2838
OK040792	OK040792	REP	2839
MF044458	MF044458	REP	2840
MN850594	MN850594	MEM	2840
KY421186	KY421186	REP	2841
KY965065	KY965065	REP	2842
MH051252	MH051252	MEM	2842
MN585981	MN585981	MEM	2842
MH651185	MH651185	REP	2843
MZ892993	MZ892993	REP	2844
PP208930	PP208930	REP	2845
MW584156	MW584156	REP	2846
MH590598	MH590598	REP	2847
MN234209	MN234209	REP	2848
OM203158	OM203158	REP	2849
MN284903	MN284903	REP	2850
MN585999	MN585999	REP	2851
KT626047	KT626047	MEM	2851
MG872833	MG872833	MEM	2851
OQ401623	OQ401623	REP	2852
MN234208	MN234208	REP	2853
MK460245	MK460245	MEM	2853
KP027203	KP027203	REP	2854
OL549190	OL549190	MEM	2854
PP978841	PP978841	REP	2855
MF140403	MF140403	REP	2856
MN096376	MN096376	REP	2857
MT639645	MT639645	MEM	2857
KF861510	KF861510	MEM	2857
EF460875	EF460875	REP	2858
MK559428	MK559428	REP	2859
MZ028625	MZ028625	REP	2860
KU998251	KU998251	MEM	2860
OM818328	OM818328	MEM	2860
MF668282	MF668282	MEM	2860
MN284898	MN284898	MEM	2860
KU998250	KU998250	MEM	2860
OQ129411	OQ129411	MEM	2860
MH001454	MH001454	MEM	2860
KU998249	KU998249	MEM	2860
MK967382	MK967382	MEM	2860
OR159677	OR159677	MEM	2860
OP021679	OP021679	MEM	2860
MZ681508	MZ681508	MEM	2860
MT522007	MT522007	MEM	2860
MZ622176	MZ622176	MEM	2860
MH513974	MH513974	MEM	2860
KX557283	KX557283	MEM	2860
KX557284	KX557284	MEM	2860
KX557280	KX557280	MEM	2860
MH020237	MH020237	REP	2861
KT381276	KT381276	MEM	2861
MT658804	MT658804	REP	2862
OP297537	OP297537	MEM	2862
KJ410134	KJ410134	REP	2863
MK613345	MK613345	REP	2864
PP180002	PP180002	REP	2865
MH825709	MH825709	REP	2866
MT776812	MT776812	REP	2867
KP273225	KP273225	REP	2868
MK814748	MK814748	REP	2869
MT663720	MT663720	REP	2870
MN101222	MN101222	REP	2871
OM293949	OM293949	REP	2872
EU744250	EU744250	REP	2873
OR159676	OR159676	REP	2874
MG099945	MG099945	REP	2875
MW822143	MW822143	MEM	2875
MZ456034	MZ456034	MEM	2875
JN699019	JN699019	MEM	2875
KF560332	KF560332	MEM	2875
KF560333	KF560333	MEM	2875
MK359360	MK359360	MEM	2875
KX375815	KX375815	MEM	2875
JF704097	JF704097	MEM	2875
KX576638	KX576638	MEM	2875
MF668288	MF668288	MEM	2875
PQ412543	PQ412543	MEM	2875
KF560334	KF560334	MEM	2875
MN728683	MN728683	MEM	2875
MG099952	MG099952	MEM	2875
MH513985	MH513985	REP	2876
KX758538	KX758538	MEM	2876
KX897981	KX897981	MEM	2876
MT310883	MT310883	MEM	2876
AF022214	AF022214	MEM	2876
MW924646	MW924646	MEM	2876
MN234169	MN234169	MEM	2876
MK494087	MK494087	MEM	2876
OP297553	OP297553	MEM	2876
KX574455	KX574455	MEM	2876
KC787105	KC787105	MEM	2876
KC787106	KC787106	MEM	2876
MG099947	MG099947	REP	2877
KF416344	KF416344	MEM	2877
KJ802832	KJ802832	REP	2878
MW147600	MW147600	REP	2879
MW147602	MW147602	MEM	2879
MW147599	MW147599	MEM	2879
MK359331	MK359331	REP	2880
MH744414	MH744414	MEM	2880
OQ709202	OQ709202	MEM	2880
PP856724	PP856724	REP	2881
PP856725	PP856725	MEM	2881
MW394467	MW394467	REP	2882
MZ501264	MZ501264	MEM	2882
MN176231	MN176231	MEM	2882
MN176232	MN176232	MEM	2882
MN176221	MN176221	MEM	2882
MN176220	MN176220	MEM	2882
ON108645	ON108645	REP	2883
KF560331	KF560331	REP	2884
MK359316	MK359316	MEM	2884
MZ648034	MZ648034	REP	2885
KT388014	KT388014	MEM	2885
PQ184814	PQ184814	MEM	2885
MG925342	MG925342	MEM	2885
MH479919	MH479919	MEM	2885
MK359300	MK359300	MEM	2885
MN369764	MN369764	REP	2886
MZ274304	MZ274304	REP	2887
KF017927	KF017927	REP	2888
AF068845	AF068845	REP	2889
OR659084	OR659084	MEM	2889
PQ197041	PQ197041	REP	2890
OP753450	OP753450	REP	2891
OP753451	OP753451	MEM	2891
OP753449	OP753449	MEM	2891
OP753452	OP753452	MEM	2891
OP753453	OP753453	MEM	2891
MN417334	MN417334	MEM	2891
MK017819	MK017819	MEM	2891
OP381444	OP381444	MEM	2891
KY206887	KY206887	MEM	2891
OR532890	OR532890	REP	2892
PP359530	PP359530	REP	2893
MN585989	MN585989	REP	2894
OQ504961	OQ504961	REP	2895
MH001460	MH001460	REP	2896
PQ244019	PQ244019	MEM	2896
OP434442	OP434442	REP	2897
MH669006	MH669006	REP	2898
MZ892989	MZ892989	REP	2899
KY471460	KY471460	REP	2900
PP978827	PP978827	MEM	2900
OP297549	OP297549	MEM	2900
MN586006	MN586006	MEM	2900
MZ747517	MZ747517	MEM	2900
MW055904	MW055904	MEM	2900
MN703405	MN703405	MEM	2900
MK524513	MK524513	MEM	2900
MH338237	MH338237	MEM	2900
MK524511	MK524511	MEM	2900
OP297532	OP297532	MEM	2900
MH338236	MH338236	MEM	2900
MN892487	MN892487	MEM	2900
MK524507	MK524507	MEM	2900
MF140410	MF140410	MEM	2900
ON108640	ON108640	MEM	2900
MN310547	MN310547	MEM	2900
MK524514	MK524514	MEM	2900
KU695581	KU695581	MEM	2900
MK494130	MK494130	MEM	2900
MK524519	MK524519	MEM	2900
MZ747521	MZ747521	MEM	2900
MH536828	MH536828	MEM	2900
MW601216	MW601216	REP	2901
MZ171374	MZ171374	REP	2902
MW712717	MW712717	MEM	2902
MW924650	MW924650	MEM	2902
PP978784	PP978784	REP	2903
MN176230	MN176230	REP	2904
MH020240	MH020240	REP	2905
MK894433	MK894433	MEM	2905
MZ322007	MZ322007	MEM	2905
MZ681516	MZ681516	MEM	2905
MT024861	MT024861	MEM	2905
PQ184798	PQ184798	MEM	2905
PP758917	PP758917	MEM	2905
MK494090	MK494090	MEM	2905
MT657338	MT657338	MEM	2905
MK359352	MK359352	MEM	2905
JN049605	JN049605	MEM	2905
KU985096	KU985096	MEM	2905
MH051253	MH051253	MEM	2905
KM401838	KM401838	MEM	2905
KU695582	KU695582	MEM	2905
JF937092	JF937092	MEM	2905
MZ005685	MZ005685	MEM	2905
MZ171376	MZ171376	MEM	2905
OP434447	OP434447	MEM	2905
KX641261	KX641261	MEM	2905
MH155876	MH155876	MEM	2905
MK937605	MK937605	REP	2906
OR521068	OR521068	MEM	2906
MK524492	MK524492	MEM	2906
MN813681	MN813681	MEM	2906
MT310857	MT310857	MEM	2906
MH825708	MH825708	MEM	2906
MH651173	MH651173	MEM	2906
JX015524	JX015524	MEM	2906
KT184694	KT184694	MEM	2906
JN831654	JN831654	MEM	2906
MH509441	MH509441	REP	2907
PP526029	PP526029	REP	2908
KX130668	KX130668	MEM	2908
MN369756	MN369756	REP	2909
KR997929	KR997929	REP	2910
MK284520	MK284520	REP	2911
MK820641	MK820641	MEM	2911
MK433274	MK433274	MEM	2911
OQ317942	OQ317942	REP	2912
MH651190	MH651190	REP	2913
MK392363	MK392363	MEM	2913
MK392365	MK392365	MEM	2913
MH669016	MH669016	MEM	2913
KC661275	KC661275	REP	2914
OR795024	OR795024	REP	2915
MT310877	MT310877	REP	2916
MT310886	MT310886	MEM	2916
LC730320	LC730320	MEM	2916
AP018479	AP018479	MEM	2916
MG944220	MG944220	REP	2917
MK494108	MK494108	REP	2918
MN585974	MN585974	MEM	2918
MW584154	MW584154	REP	2919
MW584148	MW584148	MEM	2919
MW584181	MW584181	MEM	2919
MW314852	MW314852	MEM	2919
MN103533	MN103533	REP	2920
KU761559	KU761559	REP	2921
OR434025	OR434025	REP	2922
MH536812	MH536812	MEM	2922
MH536818	MH536818	REP	2923
MK112532	MK112532	REP	2924
MZ209305	MZ209305	REP	2925
KX369586	KX369586	REP	2926
MH779517	MH779517	REP	2927
OQ709217	OQ709217	MEM	2927
OR464708	OR464708	MEM	2927
JN698999	JN698999	MEM	2927
KX369584	KX369584	REP	2928
PP405123	PP405123	MEM	2928
MZ355722	MZ355722	MEM	2928
MZ669808	MZ669808	REP	2929
MH834612	MH834612	REP	2930
MH513979	MH513979	REP	2931
MZ622161	MZ622161	MEM	2931
JF946695	JF946695	REP	2932
MT012730	MT012730	REP	2933
MK770411	MK770411	MEM	2933
MT074435	MT074435	MEM	2933
MW413353	MW413353	MEM	2933
OP021677	OP021677	REP	2934
OM105884	OM105884	MEM	2934
OL455898	OL455898	MEM	2934
MN310541	MN310541	REP	2935
MN062708	MN062708	REP	2936
ON741189	ON741189	REP	2937
MN585994	MN585994	REP	2938
EF523948	EF523948	REP	2939
ON364344	ON364344	REP	2940
MK279840	MK279840	REP	2941
MN136198	MN136198	REP	2942
KF493880	KF493880	REP	2943
ON970586	ON970586	REP	2944
MN119379	MN119379	REP	2945
MT310897	MT310897	MEM	2945
JN699016	JN699016	REP	2946
MW534378	MW534378	REP	2947
MG983742	MG983742	REP	2948
PQ356897	PQ356897	REP	2949
MF919536	MF919536	REP	2950
MN988516	MN988516	REP	2951
MN045229	MN045229	REP	2952
KX712238	KX712238	REP	2953
MN830252	MN830252	REP	2954
MH153808	MH153808	REP	2955
MW824386	MW824386	REP	2956
MW824397	MW824397	MEM	2956
MW824395	MW824395	MEM	2956
MW824396	MW824396	MEM	2956
MK305893	MK305893	REP	2957
MZ322028	MZ322028	REP	2958
MW824384	MW824384	REP	2959
MW824385	MW824385	MEM	2959
KF279414	KF279414	REP	2960
MZ322005	MZ322005	MEM	2960
MT889384	MT889384	REP	2961
LN681542	LN681542	REP	2962
PP898111	PP898111	REP	2963
OM203162	OM203162	REP	2964
MF919508	MF919508	MEM	2964
MN734436	MN734436	REP	2965
OR475285	OR475285	REP	2966
MH576959	MH576959	MEM	2966
PP978836	PP978836	MEM	2966
OP751149	OP751149	MEM	2966
PP758915	PP758915	MEM	2966
ON970627	ON970627	MEM	2966
MN585991	MN585991	REP	2967
CP063968	CP063968	REP	2968
MN234188	MN234188	REP	2969
MN586002	MN586002	REP	2970
MN585968	MN585968	MEM	2970
AP009146	AP009146	REP	2971
DQ785801	DQ785801	MEM	2971
MN369760	MN369760	REP	2972
PP763602	PP763602	MEM	2972
MH371110	MH371110	MEM	2972
JN153085	JN153085	MEM	2972
KP137437	KP137437	REP	2973
OR360541	OR360541	REP	2974
KJ174156	KJ174156	REP	2975
OM317910	OM317910	REP	2976
KF024724	KF024724	REP	2977
ON677304	ON677304	MEM	2977
PQ474233	PQ474233	MEM	2977
KP027205	KP027205	MEM	2977
PP700703	PP700703	REP	2978
MK016492	MK016492	REP	2979
KX557287	KX557287	MEM	2979
MK820642	MK820642	MEM	2979
KU963257	KU963257	MEM	2979
OP297546	OP297546	MEM	2979
OP434440	OP434440	MEM	2979
MK814755	MK814755	MEM	2979
MK919483	MK919483	MEM	2979
MW924648	MW924648	MEM	2979
MK875796	MK875796	MEM	2979
MK878898	MK878898	MEM	2979
KT363731	KT363731	REP	2980
PP750957	PP750957	MEM	2980
KP137439	KP137439	REP	2981
KP137433	KP137433	MEM	2981
DQ398043	DQ398043	REP	2982
MK801724	MK801724	REP	2983
MH115576	MH115576	REP	2984
MK501729	MK501729	REP	2985
MK524525	MK524525	REP	2986
MT024859	MT024859	REP	2987
MK801735	MK801735	REP	2988
MF324899	MF324899	MEM	2988
MF185727	MF185727	MEM	2988
MN369748	MN369748	MEM	2988
LC644974	LC644974	REP	2989
MK448237	MK448237	REP	2990
MG214783	MG214783	REP	2991
MT708548	MT708548	REP	2992
OQ401624	OQ401624	REP	2993
MK843319	MK843319	REP	2994
KT970646	KT970646	MEM	2994
KJ920400	KJ920400	MEM	2994
AY894696	AY894696	MEM	2994
OR683406	OR683406	REP	2995
OK148439	OK148439	REP	2996
OQ359886	OQ359886	REP	2997
KR296690	KR296690	MEM	2997
MT478992	MT478992	MEM	2997
KY657202	KY657202	MEM	2997
OQ674106	OQ674106	MEM	2997
MG241338	MG241338	MEM	2997
PQ159479	PQ159479	MEM	2997
MK672805	MK672805	REP	2998
MH020236	MH020236	REP	2999
KR296685	KR296685	REP	3000
MG732930	MG732930	REP	3001
JF937094	JF937094	REP	3002
OM913585	OM913585	MEM	3002
KR093642	KR093642	REP	3003
KR093646	KR093646	MEM	3003
KR093643	KR093643	MEM	3003
KU963249	KU963249	REP	3004
MW380985	MW380985	REP	3005
MW380983	MW380983	MEM	3005
MW380984	MW380984	MEM	3005
MT623578	MT623578	MEM	3005
MZ336020	MZ336020	MEM	3005
ON108651	ON108651	REP	3006
MK962751	MK962751	REP	3007
OK272481	OK272481	MEM	3007
OK272471	OK272471	MEM	3007
OK272489	OK272489	MEM	3007
MN850638	MN850638	MEM	3007
OK272485	OK272485	MEM	3007
OL539445	OL539445	MEM	3007
OK272478	OK272478	MEM	3007
MN850604	MN850604	MEM	3007
MN850634	MN850634	MEM	3007
OR896828	OR896828	MEM	3007
OR896836	OR896836	MEM	3007
OR896819	OR896819	MEM	3007
MN850613	MN850613	MEM	3007
MN850643	MN850643	MEM	3007
MZ234033	MZ234033	MEM	3007
MN850606	MN850606	MEM	3007
OR525699	OR525699	MEM	3007
ON185588	ON185588	MEM	3007
ON185586	ON185586	MEM	3007
OR352936	OR352936	MEM	3007
MZ501069	MZ501069	MEM	3007
OK272486	OK272486	MEM	3007
MN781674	MN781674	MEM	3007
OR896827	OR896827	MEM	3007
MN850620	MN850620	MEM	3007
MN850641	MN850641	MEM	3007
ON716453	ON716453	MEM	3007
MF564201	MF564201	MEM	3007
OK272483	OK272483	MEM	3007
MN850582	MN850582	MEM	3007
OL539446	OL539446	MEM	3007
OR896823	OR896823	MEM	3007
MN850596	MN850596	MEM	3007
MN850586	MN850586	MEM	3007
ON711395	ON711395	MEM	3007
MH673674	MH673674	REP	3008
MW584195	MW584195	REP	3009
MH450133	MH450133	REP	3010
MH669011	MH669011	MEM	3010
JN699000	JN699000	REP	3011
MH102284	MH102284	REP	3012
JN699015	JN699015	REP	3013
KF959563	KF959563	MEM	3013
MF919496	MF919496	MEM	3013
MW291019	MW291019	MEM	3013
MK878895	MK878895	MEM	3013
MH651170	MH651170	MEM	3013
KU055616	KU055616	MEM	3013
OP297529	OP297529	MEM	3013
HM152766	HM152766	MEM	3013
MT114158	MT114158	MEM	3013
MG962373	MG962373	MEM	3013
KJ510414	KJ510414	MEM	3013
KF841475	KF841475	MEM	3013
MT818417	MT818417	MEM	3013
KY006473	KY006473	MEM	3013
MN728684	MN728684	MEM	3013
MK359356	MK359356	MEM	3013
OR195045	OR195045	MEM	3013
MZ355725	MZ355725	MEM	3013
MH479909	MH479909	MEM	3013
MT889382	MT889382	MEM	3013
MZ747509	MZ747509	MEM	3013
KF024733	KF024733	MEM	3013
KY471266	KY471266	MEM	3013
KY083058	KY083058	MEM	3013
KF841476	KF841476	MEM	3013
MT889386	MT889386	MEM	3013
KX557234	KX557234	MEM	3013
MT889390	MT889390	MEM	3013
KU985092	KU985092	MEM	3013
MK359323	MK359323	MEM	3013
KY204248	KY204248	MEM	3013
KP057620	KP057620	MEM	3013
MK878905	MK878905	MEM	3013
PP725411	PP725411	MEM	3013
MK279902	MK279902	MEM	3013
MT490373	MT490373	MEM	3013
MZ171380	MZ171380	MEM	3013
KX458236	KX458236	MEM	3013
KU867906	KU867906	MEM	3013
OR553901	OR553901	MEM	3013
PP725417	PP725417	MEM	3013
MZ005673	MZ005673	MEM	3013
MT553346	MT553346	MEM	3013
KY549155	KY549155	MEM	3013
MK359325	MK359325	MEM	3013
MK494093	MK494093	MEM	3013
KX619651	KX619651	MEM	3013
PP978813	PP978813	MEM	3013
MG099942	MG099942	MEM	3013
MZ322025	MZ322025	MEM	3013
MN586039	MN586039	REP	3014
MK967384	MK967384	REP	3015
MZ428221	MZ428221	REP	3016
MW601219	MW601219	REP	3017
MT701592	MT701592	REP	3018
PP532814	PP532814	REP	3019
MN850569	MN850569	MEM	3019
MN850607	MN850607	MEM	3019
ON185589	ON185589	MEM	3019
PP978860	PP978860	REP	3020
PP978823	PP978823	MEM	3020
OL539459	OL539459	REP	3021
OK272479	OK272479	MEM	3021
OK272487	OK272487	MEM	3021
ON716454	ON716454	MEM	3021
MN850567	MN850567	MEM	3021
MZ501090	MZ501090	MEM	3021
MN850602	MN850602	MEM	3021
MW145539	MW145539	REP	3022
PP556865	PP556865	REP	3023
MK373798	MK373798	REP	3024
MN432485	MN432485	MEM	3024
MN850640	MN850640	MEM	3024
MN850591	MN850591	MEM	3024
MN850572	MN850572	MEM	3024
MT074433	MT074433	MEM	3024
MZ501079	MZ501079	MEM	3024
MN850600	MN850600	MEM	3024
MT127619	MT127619	MEM	3024
MN055691	MN055691	MEM	3024
ON528718	ON528718	MEM	3024
KY709687	KY709687	REP	3025
PP978857	PP978857	REP	3026
MK359299	MK359299	REP	3027
JF937103	JF937103	MEM	3027
MT006236	MT006236	REP	3028
PP978783	PP978783	REP	3029
MG944221	MG944221	REP	3030
MN813696	MN813696	REP	3031
PQ559668	PQ559668	MEM	3031
MK494125	MK494125	MEM	3031
KY204249	KY204249	MEM	3031
KY204251	KY204251	MEM	3031
OR253920	OR253920	MEM	3031
KY083063	KY083063	MEM	3031
ON637771	ON637771	MEM	3031
MH155875	MH155875	MEM	3031
MK359301	MK359301	MEM	3031
JQ809701	JQ809701	MEM	3031
MT498056	MT498056	MEM	3031
KY204247	KY204247	MEM	3031
KT716493	KT716493	MEM	3031
KT365397	KT365397	MEM	3031
MH825710	MH825710	MEM	3031
MT723939	MT723939	MEM	3031
KX817175	KX817175	MEM	3031
MH727563	MH727563	MEM	3031
MK310145	MK310145	MEM	3031
KY083062	KY083062	MEM	3031
MT553338	MT553338	MEM	3031
KY083060	KY083060	MEM	3031
KU985094	KU985094	MEM	3031
MH230877	MH230877	MEM	3031
MK494097	MK494097	MEM	3031
KY204246	KY204246	MEM	3031
MH536817	MH536817	MEM	3031
KX808130	KX808130	MEM	3031
KX817174	KX817174	MEM	3031
MH155879	MH155879	MEM	3031
MG944217	MG944217	MEM	3031
JN561150	JN561150	MEM	3031
MH399785	MH399785	MEM	3031
KX648373	KX648373	MEM	3031
OP820471	OP820471	MEM	3031
MH399777	MH399777	MEM	3031
MH077581	MH077581	MEM	3031
KP027198	KP027198	MEM	3031
KC661271	KC661271	MEM	3031
JX307703	JX307703	MEM	3031
MH020249	MH020249	MEM	3031
MH509443	MH509443	MEM	3031
MH697588	MH697588	MEM	3031
MH479911	MH479911	MEM	3031
MG944224	MG944224	MEM	3031
MK494126	MK494126	MEM	3031
MK494101	MK494101	MEM	3031
KY204244	KY204244	MEM	3031
JN243856	JN243856	MEM	3031
KY083061	KY083061	MEM	3031
MH051247	MH051247	MEM	3031
MF919509	MF919509	MEM	3031
JF792674	JF792674	MEM	3031
GQ303263	GQ303263	MEM	3031
MK494088	MK494088	MEM	3031
KY204245	KY204245	MEM	3031
KF954506	KF954506	MEM	3031
KX550441	KX550441	MEM	3031
MK359340	MK359340	MEM	3031
MK494094	MK494094	MEM	3031
JQ896627	JQ896627	MEM	3031
ON970565	ON970565	MEM	3031
MK919469	MK919469	REP	3032
MK494129	MK494129	REP	3033
MK494117	MK494117	MEM	3033
PP750960	PP750960	MEM	3033
MN096379	MN096379	REP	3034
MN096373	MN096373	MEM	3034
ON526985	ON526985	MEM	3034
MH171095	MH171095	MEM	3034
PP978833	PP978833	MEM	3034
OP820462	OP820462	MEM	3034
MZ648032	MZ648032	MEM	3034
OL742563	OL742563	MEM	3034
MW365951	MW365951	MEM	3034
MK112547	MK112547	REP	3035
KX965989	KX965989	REP	3036
AY374448	AY374448	REP	3037
MH020239	MH020239	REP	3038
JX042578	JX042578	MEM	3038
JN083852	JN083852	MEM	3038
MK494091	MK494091	MEM	3038
MH051254	MH051254	MEM	3038
JN083853	JN083853	MEM	3038
MN586060	MN586060	MEM	3038
KT246486	KT246486	MEM	3038
MN284899	MN284899	REP	3039
MW365953	MW365953	MEM	3039
OR475269	OR475269	MEM	3039
MZ820092	MZ820092	MEM	3039
MW435856	MW435856	MEM	3039
MZ648040	MZ648040	MEM	3039
MG757163	MG757163	MEM	3039
MK433276	MK433276	MEM	3039
KX641260	KX641260	REP	3040
OR532889	OR532889	REP	3041
OR896858	OR896858	REP	3042
OR896846	OR896846	MEM	3042
OR896847	OR896847	MEM	3042
PP554580	PP554580	REP	3043
JF704107	JF704107	REP	3044
MK305887	MK305887	MEM	3044
KF017001	KF017001	MEM	3044
OL455889	OL455889	MEM	3044
OR475270	OR475270	MEM	3044
MH338241	MH338241	MEM	3044
JN408459	JN408459	MEM	3044
KM101118	KM101118	MEM	3044
PP978837	PP978837	MEM	3044
MH338235	MH338235	MEM	3044
MH051256	MH051256	MEM	3044
MH051250	MH051250	MEM	3044
KT438501	KT438501	MEM	3044
MF919498	MF919498	REP	3045
MZ333132	MZ333132	REP	3046
MZ150785	MZ150785	REP	3047
MH020241	MH020241	MEM	3047
KC700557	KC700557	REP	3048
KX507344	KX507344	MEM	3048
KC700556	KC700556	MEM	3048
MH171097	MH171097	MEM	3048
MH171098	MH171098	MEM	3048
OL539457	OL539457	REP	3049
OL741059	OL741059	REP	3050
MN224566	MN224566	REP	3051
MN096267	MN096267	REP	3052
OQ850291	OQ850291	REP	3053
AP018486	AP018486	REP	3054
MN096365	MN096365	REP	3055
JX307702	JX307702	REP	3056
KY204250	KY204250	MEM	3056
ON724008	ON724008	REP	3057
MN813697	MN813697	REP	3058
MN586000	MN586000	REP	3059
MH910036	MH910036	REP	3060
MN586016	MN586016	REP	3061
PP988008	PP988008	REP	3062
MZ868718	MZ868718	REP	3063
KY083059	KY083059	REP	3064
KX550442	KX550442	MEM	3064
JF704093	JF704093	MEM	3064
JN243857	JN243857	MEM	3064
MK875799	MK875799	MEM	3064
MK279898	MK279898	MEM	3064
MK494115	MK494115	MEM	3064
MK359310	MK359310	MEM	3064
MN284905	MN284905	MEM	3064
OP910130	OP910130	MEM	3064
MZ322023	MZ322023	MEM	3064
MF668278	MF668278	MEM	3064
MK359322	MK359322	MEM	3064
ON970614	ON970614	REP	3065
OR599646	OR599646	REP	3066
PQ619753	PQ619753	REP	3067
OR246918	OR246918	REP	3068
JF937110	JF937110	REP	3069
KJ024807	KJ024807	REP	3070
KR997934	KR997934	REP	3071
MF189176	MF189176	REP	3072
KU160665	KU160665	MEM	3072
MF189178	MF189178	MEM	3072
MT114161	MT114161	MEM	3072
MN183279	MN183279	MEM	3072
MT104475	MT104475	REP	3073
MT104473	MT104473	MEM	3073
JN116825	JN116825	REP	3074
MW584212	MW584212	REP	3075
OR896833	OR896833	REP	3076
OR896829	OR896829	MEM	3076
MK552105	MK552105	MEM	3076
MT310895	MT310895	REP	3077
KU647629	KU647629	MEM	3077
MF377441	MF377441	MEM	3077
MH825703	MH825703	MEM	3077
KF493882	KF493882	REP	3078
MG099944	MG099944	MEM	3078
KF560330	KF560330	MEM	3078
MN586062	MN586062	MEM	3078
MG099949	MG099949	MEM	3078
MG099937	MG099937	MEM	3078
MG099934	MG099934	MEM	3078
OR553899	OR553899	MEM	3078
OR475282	OR475282	MEM	3078
JQ684677	JQ684677	MEM	3078
MZ501099	MZ501099	REP	3079
MK778457	MK778457	MEM	3079
MZ820088	MZ820088	REP	3080
MZ820091	MZ820091	MEM	3080
MZ648039	MZ648039	MEM	3080
MT723938	MT723938	REP	3081
MH536826	MH536826	REP	3082
KX579975	KX579975	REP	3083
MK494124	MK494124	REP	3084
JX411619	JX411619	MEM	3084
PP978886	PP978886	MEM	3084
JQ512844	JQ512844	MEM	3084
MN586038	MN586038	MEM	3084
OQ190479	OQ190479	REP	3085
MT700412	MT700412	REP	3086
MW584165	MW584165	REP	3087
MW314859	MW314859	MEM	3087
MK967401	MK967401	REP	3088
OR896831	OR896831	REP	3089
MW584163	MW584163	REP	3090
ON970625	ON970625	REP	3091
ON970626	ON970626	MEM	3091
MN096372	MN096372	MEM	3091
MN617844	MN617844	MEM	3091
