vOTU_ID	Module	Source
MW514247	Y762_P438_Gp4	ENA
MW526258	RecD_SNF2	ENA
MW544066	F762_Dda	ENA
MW546073	F762_L438_UvsW_Gp41_RecA	ENA
MW546074	L438_UvsW_Gp41_RecA	ENA
MW560978	DnaB	ENA
MW567727	F762_L438_DnaB_DnaB	ENA
MW570730	L438_DnaB	ENA
MW574966	L762_PcrA_SNF2	ENA
MW578836	DnaB	ENA
MW582532	SNF2_Twinkle	ENA
MW582634	SNF2	ENA
MW584153	L762_RecG	ENA
MW584159	H762_P438	ENA
MW584160	DnaB	ENA
MW584202	DnaB	ENA
MW589261	DnaB	ENA
MW590223	Y762_SNF2	ENA
MW590329	F762	ENA
MW601216	F762_P438_Gp4	ENA
MW601220	DnaB	ENA
MW602648	F762_UvsW	ENA
MW627293	DnaB	ENA
MW627366	F762	ENA
MW630115	F762_Dda	ENA
MW651859	Twinkle	ENA
MW654182	L762_UvsW	ENA
MW660583	Twinkle	ENA
MW671054	Y762_Gp4	ENA
MW677511	F762_Gp41_RecA	ENA
MW677523	P438_SNF2	ENA
MW677525	L762_P438_SNF2	ENA
MW677529	F762_DnaB_RecA	ENA
MW679026	SNF2_Gp41_RecA	ENA
MW689258	UvrB_Twinkle	ENA
MW712719	SNF2	ENA
MW715619	L762_SNF2	ENA
MW722082	UvrB_Twinkle	ENA
MW722821	L762_SNF2	ENA
MW735835	L438_SNF2	ENA
MW748991	Y762_Gp4	ENA
MW748992	L438_Gp4	ENA
MW748993	DnaB	ENA
MW749003	L438_RecD	ENA
MW749004	L438_Gp4	ENA
MW749005	L762_SNF2	ENA
MW749010	L438_Gp4	ENA
MW787012	F762_L438_UvsW_Gp41_RecA	ENA
MW790496	DnaB	ENA
MW794141	Y762_L438_Gp4	ENA
MW822006	L762_SNF2	ENA
MW822008	L438_Dda_UvsW_Gp41_UvsX	ENA
MW822144	F762_SNF2	ENA
MW822145	P438_Gp41_RecA	ENA
MW824370	L438_UvsW_Gp41	ENA
MW824371	Y762_Gp4	ENA
MW824374	UvsW_Twinkle	ENA
MW824375	L438_UvsW_Gp41	ENA
MW824376	Y762_Gp4	ENA
MW824377	L438_Dda_UvsW_UvsW_Gp41_UvsX	ENA
MW824379	UvrB_Twinkle	ENA
MW824380	UvsW_Twinkle	ENA
MW824383	UvrB	ENA
MW824387	L762_SNF2	ENA
MW824400	F762_Dda_SNF2	ENA
MW824406	SNF2	ENA
MW824409	F762_Gp4	ENA
MW824410	UvrB_Twinkle	ENA
MW824417	F762_Dda_SNF2	ENA
MW824418	UvrB_Twinkle	ENA
MW824423	F762_L438_UvsW_DnaB	ENA
MW824429	UvsW	ENA
MW824430	L762_UvrB_Twinkle	ENA
MW824431	F762_Dda_SNF2	ENA
MW824432	UvrB_Twinkle	ENA
MW824433	UvrB_Twinkle	ENA
MW824434	UvrB_Twinkle	ENA
MW862804	L762_SNF2	ENA
MW862981	F762_Twinkle	ENA
MW862983	F762_RecB	ENA
MW865291	Y762	ENA
MW865292	Y762	ENA
MW879340	SNF2	ENA
MW879341	SNF2	ENA
MW883059	L438_Dda_UvsW_Gp41_UvsX_UvsX	ENA
MW900438	UvrB	ENA
MW924643	F762_P438_Gp4	ENA
MW926912	F762	ENA
MW927515	DnaB	ENA
MW927522	DnaB	ENA
MW927524	DnaB	ENA
MW934263	F762	ENA
MW960030	L438_UvsW_Gp41_RecA	ENA
MW960031	UvsW	ENA
MW960032	UvrB_UvsW	ENA
MW960033	UvrB	ENA
MW960034	F762	ENA
MW960036	F762_Dda	ENA
MW960037	UvrB	ENA
MW965453	F762	ENA
MW980061	SNF2	ENA
MW980064	F762_SNF2_DnaB	ENA
MW980066	F762_Dda	ENA
MW980070	Y762_Gp4	ENA
MZ004649	L762_SNF2	ENA
MZ005674	Twinkle	ENA
MZ005679	DnaB	ENA
MZ028625	F762_P438	ENA
MZ043613	L438_Gp4	ENA
MZ078141	UvrB	ENA
MZ092003	L762_SNF2_DnaB	ENA
MZ127829	DnaB	ENA
MZ150782	F762_SNF2	ENA
MZ150783	Y762_L438_SNF2_Twinkle	ENA
MZ150786	L762_UvsW	ENA
MZ171378	SNF2	ENA
MZ188976	SNF2_DnaB	ENA
MZ208805	F762	ENA
MZ209305	F762_P438_Gp4	ENA
MZ220765	UvsW	ENA
MZ220766	Y762_Gp4	ENA
MZ229661	F762_RecD	ENA
MZ234010	L762_SNF2	ENA
MZ234011	Y762_Gp4	ENA
MZ234026	L762_SNF2	ENA
MZ274310	UvrB	ENA
MZ311863	L438_Gp4	ENA
MZ311864	Y762_L438_Gp4	ENA
MZ318367	UvrB_Twinkle	ENA
MZ322017	F762_P438_RecB	ENA
MZ326168	L438_Gp4	ENA
MZ326855	L762_SNF2	ENA
MZ326856	F762_Dda	ENA
MZ326857	F762_Dda	ENA
MZ326859	RecG	ENA
MZ326860	L762_RecD_SNF2	ENA
MZ326861	F762_Dda	ENA
MZ326862	F762_DnaB_RecA	ENA
MZ326863	F762_DnaB	ENA
MZ326867	UvsW	ENA
MZ333131	F762_Gp4	ENA
MZ333132	UvrB_Twinkle	ENA
MZ333135	F762	ENA
MZ333457	L762_DnaB	ENA
MZ333461	SNF2_Twinkle	ENA
MZ334493	P438	ENA
MZ334510	P438	ENA
MZ342906	Gp4	ENA
MZ348421	F762_Dda	ENA
MZ348422	SNF2	ENA
MZ348423	L438_Dda_UvsW_Gp41_UvsX	ENA
MZ355727	F762_SNF2	ENA
MZ357096	F762_SNF2	ENA
MZ369152	UvsW_Twinkle	ENA
MZ374361	UvrB	ENA
MZ375233	Y762_Gp4	ENA
MZ375296	UvrB_Twinkle	ENA
MZ398021	UvrB	ENA
MZ398135	L762_DnaB	ENA
MZ398240	UvrB	ENA
MZ398244	Gp4	ENA
MZ398245	Y762_Gp4	ENA
MZ417320	F762_L438_UvsW_Gp41_RecA	ENA
MZ417322	F762_L438_UvsW_Gp41_RecA	ENA
MZ417323	L438_UvsW_Gp41_RecA	ENA
MZ417331	F762_L438_UvsW_Gp41_RecA	ENA
MZ417333	L438_UvsW_Gp41_RecA	ENA
MZ417340	F762_L438_UvsW_Gp41_RecA	ENA
MZ417341	L438_DnaB	ENA
MZ417348	L438_DnaB	ENA
MZ417349	DnaB	ENA
MZ417351	DnaB	ENA
MZ417352	DnaB	ENA
MZ417354	F762_L438_UvsW_Gp41_RecA	ENA
MZ420150	F762_UvsW_Gp41_RecA	ENA
MZ422438	Dda	ENA
MZ424863	UvsW	ENA
MZ424864	F762	ENA
MZ427930	F762_L438_UvsW_Gp41_RecA	ENA
MZ428221	UvrB_Twinkle	ENA
MZ443774	F762_SNF2_DnaB_RecA	ENA
MZ443776	F762_SNF2_DnaB_RecA	ENA
MZ443777	F762_SNF2_DnaB_RecA	ENA
MZ443779	F762_SNF2_DnaB_RecA	ENA
MZ443780	SNF2_DnaB_RecA	ENA
MZ443783	F762_SNF2_DnaB_RecA	ENA
MZ443786	F762_SNF2_DnaB_RecA	ENA
MZ443788	F762_SNF2_DnaB_RecA	ENA
MZ447858	F762	ENA
MZ456037	DnaB	ENA
MZ456352	F762_L438_UvrD_Gp4	ENA
MZ475896	F762_SNF2_DnaB_RecA	ENA
MZ477002	Y762_Gp4	ENA
MZ488273	DnaB	ENA
MZ489634	UvrB_Twinkle	ENA
MZ501051	UvrB_Twinkle	ENA
MZ501053	UvrB_Twinkle	ENA
MZ501055	Y762_Gp4	ENA
MZ501058	F762_L438_DnaB_DnaB	ENA
MZ501059	UvrB_Twinkle	ENA
MZ501064	Y762_Gp4	ENA
MZ501068	RecG	ENA
MZ501070	L762_SNF2	ENA
MZ501074	F762_L438_DnaB_DnaB	ENA
MZ501075	F762_L438_DnaB_DnaB	ENA
MZ501077	UvrB_Twinkle	ENA
MZ501078	Y762_Gp4	ENA
MZ501080	UvrB_Twinkle	ENA
MZ501081	Y762_Gp4	ENA
MZ501085	UvrB_Twinkle	ENA
MZ501087	UvrB_Twinkle	ENA
MZ501088	L762_SNF2	ENA
MZ501091	UvrB	ENA
MZ501092	UvrB_Twinkle	ENA
MZ501095	L762_SNF2	ENA
MZ501097	L762_SNF2	ENA
MZ501098	L438_Dda_UvsW_Gp41_UvsX	ENA
MZ501099	UvrB_Twinkle	ENA
MZ501100	L438_UvrD_Gp4	ENA
MZ501101	UvrB_Twinkle	ENA
MZ501103	F762_L438_DnaB_DnaB	ENA
MZ501104	UvrB	ENA
MZ501107	L762_SNF2	ENA
MZ501108	F762_L438_DnaB_DnaB	ENA
MZ501109	F762_L438_DnaB_DnaB	ENA
MZ501110	UvrB	ENA
MZ501260	F762_L438_UvsW_Gp41_RecA	ENA
MZ501262	F762_L438_UvsW_Gp41_RecA	ENA
MZ501266	UvsW	ENA
MZ501267	SNF2	ENA
MZ501268	SNF2	ENA
MZ501269	L762_SNF2	ENA
MZ504876	L438_Dda_UvsW_Gp41_UvsX	ENA
MZ504995	UvrB	ENA
MZ506873	UvrB	ENA
MZ516527	RecA	ENA
MZ520832	L438	ENA
MZ547449	SNF2	ENA
MZ568826	L438_RecD_Gp4	ENA
MZ570582	DnaB	ENA
MZ571828	F762_L438_DnaB_DnaB	ENA
MZ571832	Y762_Gp4	ENA
MZ573780	F762_L438_UvsW_Gp41_RecA	ENA
MZ573924	Y762_Gp4	ENA
MZ574432	Y762_L438_RecD_SNF2	ENA
MZ576217	L762_SNF2	ENA
MZ577095	L438_UvsW_Gp41_UvsX	ENA
MZ592920	F762	ENA
MZ593728	DnaB	ENA
MZ598515	UvrB_Twinkle	ENA
MZ602146	F762	ENA
MZ605292	F762_RecD_SNF2	ENA
MZ605293	Y762_L438	ENA
MZ614453	DnaB	ENA
MZ622713	SNF2	ENA
MZ634342	F762	ENA
MZ634346	UvrB_Twinkle	ENA
MZ643249	UvrB_Twinkle	ENA
MZ648033	SNF2_Twinkle	ENA
MZ648034	F762_RecB	ENA
MZ648214	Y762_Gp4	ENA
MZ648215	Y762_Gp4	ENA
MZ666130	SNF2_Twinkle	ENA
MZ666938	Gp4	ENA
MZ666966	F762	ENA
MZ669808	UvrB_Twinkle	ENA
MZ701794	F762	ENA
MZ707156	L438_Dda_UvsW_Gp41_UvsX	ENA
MZ712044	DnaB	ENA
MZ726796	UvrB	ENA
MZ726797	UvrB_Twinkle	ENA
MZ747515	F762_SNF2	ENA
MZ747516	F762_Twinkle	ENA
MZ747519	SNF2	ENA
MZ751040	F762_L438_UvrD_UvsW_Gp41	ENA
MZ773648	F762_P438_Dda	ENA
MZ773939	DnaB	ENA
MZ820085	SNF2_DnaB_RecA	ENA
MZ820088	P438	ENA
MZ820089	DnaB_RecA	ENA
MZ820093	P438_Gp41_RecA	ENA
MZ820095	P438_Gp41_RecA	ENA
MZ826350	L438	ENA
MZ826699	UvrB_Twinkle	ENA
MZ832314	SNF2	ENA
MZ833439	Gp4	ENA
MZ836210	UvrB_Twinkle	ENA
MZ868724	F762	ENA
MZ868726	F762	ENA
MZ892987	F762_P438_DnaB	ENA
MZ892988	F762_A438	ENA
MZ892989	F762_P438_DnaB	ENA
MZ892990	F762_P438_DnaB	ENA
MZ892991	F762_P438_DnaB	ENA
MZ892992	F762_P438_DnaB	ENA
MZ892993	F762_DnaB	ENA
MZ923504	DnaB	ENA
MZ927745	UvsW	ENA
MZ936314	F762	ENA
MZ936315	F762	ENA
MZ958750	P438_Gp41_RecA	ENA
MZ969646	L438_DnaB	ENA
MZ995506	Y762_Gp4	ENA
OK018136	F762	ENA
OK040171	L438	ENA
OK040777	F762_Twinkle	ENA
OK040779	F762_Twinkle	ENA
OK040786	DnaB	ENA
OK040790	Y762_L438_SNF2_Twinkle	ENA
OK040793	Y762_L438_SNF2_Twinkle	ENA
OK040794	Y762_L438_PcrA_SNF2_Twinkle	ENA
OK041469	SNF2	ENA
OK042080	Y762_Gp4	ENA
OK042081	RecG	ENA
OK073976	Gp4	ENA
OK149171	F762_Dda	ENA
OK149216	F762_L438	ENA
OK169616	L762_SNF2	ENA
OK172329	I438_DnaB	ENA
OK210074	Y762_Gp4	ENA
OK210075	UvsW	ENA
OK216879	L762_UvsW	ENA
OK247671	Twinkle	ENA
OK254198	L438_Dda_UvsW_Gp41_UvsX	ENA
OK258140	F762	ENA
OK272474	L762_SNF2	ENA
OK272477	F762_L438_DnaB_DnaB	ENA
OK272480	F762_L438_DnaB_DnaB	ENA
OK272488	L762_SNF2	ENA
OK274245	Y762_Gp4	ENA
OK275494	L762_RecG	ENA
OK275495	F762	ENA
OK283305	L762_P438_SNF2	ENA
OK283306	P438_SNF2	ENA
OK283618	Y762_L438_Gp4	ENA
OK310513	L762_SNF2	ENA
OK318991	Y762_Gp4	ENA
OK330455	UvsW	ENA
OK335775	L438_Dda_UvsW_Gp41_UvsX	ENA
OK335783	F762	ENA
OK349507	SNF2	ENA
OK381870	F762_DnaB_RecA	ENA
OK412919	P438	ENA
OK490421	UvrD_RecG	ENA
OK499971	DnaB	ENA
OK499977	F762_L438_UvsW_Gp41_RecA	ENA
OK499978	UvrB	ENA
OK499982	Y762_Gp4	ENA
OK499983	F762_L438_UvsW_Gp41_RecA	ENA
OK499985	L762_SNF2	ENA
OK499987	L438_RecD	ENA
OK499988	L762_SNF2	ENA
OK499991	L438_RecD_RecD	ENA
OK499992	L438_RecD	ENA
OK499995	F762_SNF2	ENA
OK539833	L438_Gp4	ENA
OK539913	Y762_L438_Gp4	ENA
OK570184	Y762_Gp4	ENA
OK570185	Y762	ENA
OK570186	RecG	ENA
OK655936	UvrB_Twinkle	ENA
OK665841	DnaB	ENA
OK896991	L438_DnaB	ENA
OK999979	F762_Twinkle	ENA
OL362270	F762	ENA
OL362271	Y762	ENA
OL362276	Y762_Gp4	ENA
OL362277	RecG	ENA
OL362278	F762	ENA
OL362279	F762	ENA
OL409034	Y762_Gp4	ENA
OL412002	Y762_Gp4	ENA
OL416096	F762_DnaB	ENA
OL436245	F762_L438_UvsW_Gp41_RecA	ENA
OL449681	UvrB_Twinkle	ENA
OL451225	L438_Dda_UvsW_Gp41_UvsX	ENA
OL455887	SNF2_Twinkle	ENA
OL455888	F762_SNF2	ENA
OL455890	SNF2_Twinkle	ENA
OL455893	L762_RecG	ENA
OL455896	F762_Twinkle	ENA
OL455900	F762_Twinkle	ENA
OL473597	L438_UvsW_UvsW_Gp41_UvsX	ENA
OL474125	F762	ENA
OL502173	F762_L438_DnaB_DnaB	ENA
OL505084	SNF2_Twinkle	ENA
OL539441	RecG	ENA
OL539443	UvrB_Twinkle	ENA
OL539449	SNF2_Twinkle	ENA
OL539454	UvrB	ENA
OL539455	RecG	ENA
OL539457	UvrB_Twinkle	ENA
OL539459	UvrB_Twinkle	ENA
OL539466	UvrB_Twinkle	ENA
OL539467	UvrB_Twinkle	ENA
OL549189	F762_Twinkle	ENA
OL549192	F762_Twinkle	ENA
OL551674	L438_Dda_UvsW_Gp41_UvsX	ENA
OL604152	UvrB_Twinkle	ENA
OL614104	SNF2_UvrB_Twinkle	ENA
OL615010	L762_SNF2	ENA
OL615013	L438_UvsW_Gp41_UvsX	ENA
OL631484	RecD_UvsW_Twinkle	ENA
OL634959	F762	ENA
OL658619	RecG_Twinkle	ENA
OL674249	UvrB_Twinkle	ENA
OL674541	L762_L438_SNF2	ENA
OL690335	SNF2_DnaB	ENA
OL691920	Y762_Gp4	ENA
OL702939	L438_UvsW_Gp41_UvsX	ENA
OL741057	F762_L438_UvsW_Gp41_RecA	ENA
OL743187	DnaB	ENA
OL744210	UvrB_Twinkle	ENA
OL744215	Y762_Gp4	ENA
OL744217	Y762_Gp4	ENA
OL744218	Y762_Gp4	ENA
OL744220	Y762_L438	ENA
OL770107	L438_Dda_UvsW_Gp41_UvsX	ENA
OL770108	UvrB_Twinkle	ENA
OL770262	L438_Dda_UvsW_Gp41	ENA
OL770263	F762	ENA
OL770365	L438_Gp4	ENA
OL774570	SNF2	ENA
OL774866	Twinkle	ENA
OL774869	DnaB	ENA
OL774874	UvsW	ENA
OL774876	Twinkle	ENA
OL799258	F762_UvsW_Gp41_RecA	ENA
OL799260	F762_UvsW_Gp41_RecA	ENA
OL799327	Gp4	ENA
OL800603	Y762_Gp4	ENA
OL800604	F762_L438_DnaB_DnaB	ENA
OL802211	UvsW	ENA
OL828291	L438_Dda_UvsW_Gp41_UvsX	ENA
OL828819	Twinkle	ENA
OL829977	F762_SNF2	ENA
OL829978	P438_Gp41_RecA	ENA
OL840901	L762_SNF2	ENA
OL854071	F762	ENA
OL856139	Y762_Gp4	ENA
OL944021	L762_SNF2	ENA
OL944022	L762_SNF2	ENA
OL944023	L762_SNF2	ENA
OL944604	UvsW_Twinkle	ENA
OL955261	Y762_L438_RecD_SNF2	ENA
OL960029	L762_SNF2	ENA
OL960573	UvrB	ENA
OL960575	UvrB	ENA
OL960578	UvrB_Twinkle	ENA
OL960579	UvrB_Twinkle	ENA
OL963731	Y762_L438_RecD_SNF2	ENA
OL964754	L762_SNF2	ENA
OL964756	SNF2	ENA
OL964948	F762	ENA
OL989991	L438_Dda_UvsW_Gp41_UvsX	ENA
OM022251	DnaB	ENA
OM033133	DnaB	ENA
OM033136	Y762_Gp4	ENA
OM046622	DnaB	ENA
OM046629	DnaB	ENA
OM049504	UvrB_Twinkle	ENA
OM065839	UvrB_Twinkle	ENA
OM065840	UvrB_Twinkle	ENA
OM103161	UvrB_Twinkle	ENA
OM103162	Y762_Gp4	ENA
OM105885	SNF2	ENA
OM112210	L762_P438_DnaB	ENA
OM131411	Y762_Gp4	ENA
OM135608	RecG	ENA
OM135992	L438_UvsW_RecA	ENA
OM141125	DnaB	ENA
OM158235	F762_Dda	ENA
OM194188	Y762_Gp4	ENA
OM194190	Y762_Gp4	ENA
OM203158	F762_P438_Gp4	ENA
OM203161	F762_P438_Gp4	ENA
OM203162	F762	ENA
OM223115	L438_RecG_Gp41_RecA	ENA
OM234793	F762_DnaB	ENA
OM236514	Twinkle	ENA
OM236515	L438_DnaB	ENA
OM256450	Y762_Gp4	ENA
OM256482	Y762_Gp4	ENA
OM258170	UvrB_Twinkle	ENA
OM262541	L762_SNF2	ENA
OM272052	L762_SNF2	ENA
OM293948	F762_UvsW_Gp41_RecA	ENA
OM293949	L438_SNF2	ENA
OM293954	DnaB	ENA
OM293957	DnaB	ENA
OM293958	DnaB	ENA
OM317910	UvrB_Twinkle	ENA
OM319461	L438	ENA
OM334891	SNF2_Twinkle	ENA
OM355495	Y762_Gp4	ENA
OM362522	F762	ENA
OM373202	DnaB	ENA
OM373548	UvsW_Gp41_RecA	ENA
OM373549	L438_DnaB	ENA
OM373554	DnaB	ENA
OM373555	RecG	ENA
OM373558	RecG_Twinkle	ENA
OM373559	L762_SNF2	ENA
OM373561	UvrB_Twinkle	ENA
OM386655	L438_Dda_UvsW_Gp41_UvsX	ENA
OM386657	F762_L438_DnaB_DnaB	ENA
OM386660	F762_L438_DnaB_DnaB	ENA
OM386662	L438_Dda_UvsW_Gp41_UvsX	ENA
OM386665	Y762_L438_Gp4	ENA
OM416779	Gp4	ENA
OM416780	Gp4	ENA
OM439665	L762_SNF2	ENA
OM457001	L438_Dda_UvsW_Gp41_UvsX	ENA
OM457002	Y762_Gp4	ENA
OM471864	DnaB	ENA
OM513680	F762	ENA
OM519319	H762_RecD	ENA
OM621816	F762_SNF2_Gp41_RecA	ENA
OM630586	Gp4	ENA
OM630587	F762	ENA
OM630589	F762	ENA
OM630590	Y762_Gp4	ENA
OM632668	L762_SNF2	ENA
OM632671	L438_L438_Dda_UvsW_Gp41_UvsX	ENA
OM634653	L438_RecD_RecD	ENA
OM634661	L438_PcrA_SNF2_DnaB_RecA	ENA
OM638103	L438_Dda_UvsW_Gp41_UvsX	ENA
OM654374	UvsW_Twinkle	ENA
OM654376	UvsW	ENA
OM654377	Gp4	ENA
OM654378	UvsW	ENA
OM654379	L762_L438_DnaB	ENA
OM654404	F762	ENA
OM687509	DnaB	ENA
OM687510	SNF2	ENA
OM716005	Gp4	ENA
OM718002	L438_SNF2	ENA
OM728298	F762_L438_UvrD_UvsW_Gp41	ENA
OM728299	L438_UvrD_UvsW_Gp41	ENA
OM728300	F762_L438_UvsW_Gp41_RecA	ENA
OM732337	RecG_Twinkle	ENA
OM735461	UvrB_DnaB	ENA
OM735688	F762	ENA
OM735690	UvrB_Twinkle	ENA
OM743306	F762_L438_UvsW_Gp41_RecA	ENA
OM810255	L762_SNF2	ENA
OM810291	L438_Gp4	ENA
OM810292	SNF2	ENA
OM816834	DnaB	ENA
OM816837	F762	ENA
OM850392	F762_L438_UvsW_Gp41_RecA	ENA
OM858838	Dda	ENA
OM864357	F762	ENA
OM868075	UvrB	ENA
OM868076	SNF2	ENA
OM868079	DnaB	ENA
OM868081	F762_UvsW	ENA
OM868082	DnaB	ENA
OM876856	L438_SNF2_SNF2_SNF2_Twinkle_Twinkle	ENA
OM897575	F762_Gp4	ENA
OM908436	Y762_Gp4	ENA
OM908766	F762_Dda	ENA
OM912978	L438_Dda_UvsW_UvsW_Gp41_UvsX_UvsX	ENA
OM912979	UvrB_Twinkle	ENA
OM913587	SNF2	ENA
OM913597	F762	ENA
OM913598	F762	ENA
OM913599	Y762	ENA
OM913894	F762	ENA
OM925528	F762	ENA
OM937123	Y762_Gp4	ENA
OM962999	F762	ENA
OM971648	L438_Dda_Gp41	ENA
OM982619	F762_SNF2	ENA
OM982620	L438	ENA
OM982621	L438_PcrA_UvsW_Gp41_UvsX	ENA
ON004963	F762_L438_Dda	ENA
ON005621	L762_SNF2	ENA
ON014753	DnaB	ENA
ON014754	L762_L438	ENA
ON014755	L762_P438_RecD_SNF2	ENA
ON014756	DnaB	ENA
ON015836	F762_DnaB_RecA	ENA
ON018986	SNF2_DnaB	ENA
ON036882	DnaB	ENA
ON036883	DnaB	ENA
ON042477	F762	ENA
ON062054	UvrB_Twinkle	ENA
ON075462	F762_DnaB_RecA	ENA
ON075799	L438_Gp4	ENA
ON081052	UvsW_Twinkle	ENA
ON086804	UvrB	ENA
ON087563	L762_SNF2	ENA
ON107243	L762_SNF2	ENA
ON107264	PcrA_DnaB	ENA
ON108645	F762_SNF2	ENA
ON113174	L762_DnaB	ENA
ON113175	L762	ENA
ON113176	SNF2_Twinkle	ENA
ON113180	L762_DnaB	ENA
ON113345	DnaB	ENA
ON117106	DnaB	ENA
ON125307	F762_UvsW_Gp41_RecA	ENA
ON132389	F762	ENA
ON146294	UvrB	ENA
ON148527	Y762_Gp4	ENA
ON156559	Y762_Gp4	ENA
ON165415	F762	ENA
ON169962	L438_UvsW_Gp41_UvsX	ENA
ON169963	L438_UvsW_Gp41_UvsX	ENA
ON169972	Y762_L438	ENA
ON184124	L762_SNF2	ENA
ON184126	L438_UvsW_Gp41_UvsX	ENA
ON185582	F762_L438_DnaB_DnaB	ENA
ON185587	UvrB_Twinkle	ENA
ON189043	UvsW	ENA
ON189044	UvsW	ENA
ON189045	L762_L438_SNF2	ENA
ON189047	L762_SNF2	ENA
ON189048	L762_SNF2	ENA
ON191531	SNF2	ENA
ON208829	F762_RecB	ENA
ON208830	P438_Gp41_RecA	ENA
ON208831	F762_SNF2	ENA
ON210136	L762_SNF2	ENA
ON210138	L438_Gp4	ENA
ON210142	F762	ENA
ON210144	Gp4	ENA
ON210834	L762_L438	ENA
ON237674	DnaB	ENA
ON245412	Gp4	ENA
ON260813	L762_UvsW	ENA
ON260825	DnaB	ENA
ON260826	DnaB	ENA
ON286972	L438_Dda_UvsW_Gp41_UvsX	ENA
ON287368	UvrB_Twinkle	ENA
ON287369	Y762_L438	ENA
ON287370	SNF2	ENA
ON287371	UvsW_Twinkle	ENA
ON287372	SNF2	ENA
ON287377	F762	ENA
ON287378	Y762_Gp4	ENA
ON323491	F762_I438_UvrB	ENA
ON331942	L762_L438_SNF2	ENA
ON337195	Y762_SNF2	ENA
ON337196	F762_P438_RecB_Gp4	ENA
ON361135	L438	ENA
ON364344	L438_Gp4	ENA
ON366409	UvsW_Twinkle	ENA
ON366410	SNF2	ENA
ON366411	UvsW_Gp41_RecA	ENA
ON376263	Gp4	ENA
ON391668	L762_SNF2	ENA
ON392163	F762_SNF2	ENA
ON392167	L762_UvsW	ENA
ON409568	L762_SNF2	ENA
ON416862	DnaB	ENA
ON453893	L762_SNF2	ENA
ON453895	DnaB	ENA
ON453899	PcrA_DnaB	ENA
ON453900	DnaB	ENA
ON453903	UvsW	ENA
ON453904	Gp4	ENA
ON453905	DnaB	ENA
ON456331	SNF2	ENA
ON456338	F762_SNF2	ENA
ON456348	F762_SNF2	ENA
ON456352	L762_UvsW	ENA
ON456356	SNF2	ENA
ON457554	F762	ENA
ON457559	SNF2	ENA
ON470579	L762_SNF2	ENA
ON470586	UvsW_Twinkle	ENA
ON470589	DnaB	ENA
ON470594	DnaB	ENA
ON470615	SNF2_DnaB	ENA
ON470617	SNF2_DnaB	ENA
ON480525	DnaB	ENA
ON489264	UvrB	ENA
ON513429	F762	ENA
ON526969	H762	ENA
ON526972	F762_SNF2	ENA
ON526974	P438	ENA
ON526975	SNF2	ENA
ON526980	L762_SNF2	ENA
ON528716	Y762_Gp4	ENA
ON528717	Y762_Gp4	ENA
ON528719	Y762	ENA
ON528732	Y762_L438_Gp4	ENA
ON528933	F762_Twinkle	ENA
ON528935	Twinkle	ENA
ON529850	Y762_L438_RecD_SNF2	ENA
ON529851	Y762_L438_RecD_SNF2	ENA
ON529854	L762_P438_SNF2	ENA
ON529856	L438_PcrA_RecD_SNF2	ENA
ON529857	Y762_L438_RecD_SNF2	ENA
ON529858	Y762_L438_RecD_SNF2	ENA
ON529860	Y762_L438_RecD_SNF2	ENA
ON529861	RecD_SNF2	ENA
ON529862	L438_PcrA_RecD_SNF2	ENA
ON529863	F762_SNF2	ENA
ON529865	F762_L438	ENA
ON529867	F762_SNF2	ENA
ON540301	L762_SNF2	ENA
ON548418	L438_RecD	ENA
ON548419	L438_RecD	ENA
ON548420	L438_RecD	ENA
ON548421	L438_RecD	ENA
ON548431	L762_SNF2	ENA
ON548432	L762_SNF2	ENA
ON556632	L762_SNF2	ENA
ON568193	Y762_Gp4	ENA
ON568341	L438_Dda_UvsW_Gp41_Gp41_UvsX	ENA
ON571554	Y762_Gp4	ENA
ON585039	L438_Dda_UvsW_Gp41_UvsX	ENA
ON602724	F762	ENA
ON602726	F762	ENA
ON602727	F762	ENA
ON602728	F762	ENA
ON602730	UvrB_Twinkle	ENA
ON602731	L762_UvrD_SNF2	ENA
ON602732	F762	ENA
ON602733	Y762_Gp4	ENA
ON602735	UvrB_Twinkle	ENA
ON602737	RecG	ENA
ON602738	UvrB_Twinkle	ENA
ON602739	F762	ENA
ON602740	F762	ENA
ON602741	UvrB_Twinkle	ENA
ON602742	Y762_Gp4	ENA
ON602743	F762	ENA
ON602744	RecG	ENA
ON602745	L762_SNF2	ENA
ON602746	UvrB_Twinkle	ENA
ON602747	UvrB	ENA
ON602748	F762	ENA
ON602749	F762_Dda	ENA
ON602751	F762_Dda	ENA
ON602752	F762	ENA
ON602753	Y762_Gp4	ENA
ON602754	F762	ENA
ON602757	F762	ENA
ON602758	UvrB	ENA
ON602759	UvrB_Twinkle	ENA
ON602760	UvrB_Twinkle	ENA
ON602761	F762	ENA
ON602762	F762	ENA
ON602764	Y762_Gp4	ENA
ON602767	F762	ENA
ON604651	Y762_Gp4	ENA
ON615601	L438_UvsW_Gp41_UvsX	ENA
ON623732	SNF2	ENA
ON624112	Y762	ENA
ON637770	Y762_L438_SNF2_Twinkle	ENA
ON645339	P438_Gp41_RecA	ENA
ON645346	SNF2	ENA
ON687735	Twinkle	ENA
ON699007	RecA	ENA
ON712643	Y762_L438	ENA
ON714422	UvsW	ENA
ON715521	Y762_Gp4	ENA
ON720977	L762_SNF2	ENA
ON721384	L762_SNF2	ENA
